,CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed
37,2021-09-05,2021-09-06,Departure,16:10,Kaupmannahöfn,FI216SU3618,Icelandair,Á áætlun
38,2021-09-05,2021-09-06,Departure,16:40,Billund,FI274,Icelandair,Á áætlun
39,2021-09-05,2021-09-06,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
40,2021-09-05,2021-09-06,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
41,2021-09-05,2021-09-06,Departure,16:50,Portland,FI665,Icelandair,Á áætlun
42,2021-09-05,2021-09-06,Departure,16:50,Washington Dulles,FI645B65645,Icelandair,Á áætlun
43,2021-09-05,2021-09-06,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
44,2021-09-05,2021-09-06,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
45,2021-09-05,2021-09-06,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
46,2021-09-05,2021-09-06,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
47,2021-09-05,2021-09-06,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
48,2021-09-05,2021-09-06,Departure,17:15,Orlando,FI689B65689,Icelandair,Á áætlun
49,2021-09-05,2021-09-06,Departure,17:15,Boston,FI631B65631,Icelandair,Á áætlun
50,2021-09-05,2021-09-06,Departure,18:20,Amsterdam,HV6888,Transavia,Á áætlun
51,2021-09-05,2021-09-06,Departure,19:20,Rome Fiumicino,W68266,Wizz Air,Á áætlun
52,2021-09-05,2021-09-06,Departure,21:00,Edinborg,VBB3056,,Á áætlun
53,2021-09-05,2021-09-06,Departure,21:50,Barcelona,VY8561,Vueling,Á áætlun
54,2021-09-05,2021-09-07,Departure,00:25,Frankfurt,LH869,Lufthansa,Á áætlun
55,2021-09-05,2021-09-07,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
56,2021-09-05,2021-09-07,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
57,2021-09-05,2021-09-07,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
58,2021-09-05,2021-09-07,Departure,07:30,Dublin,FI416,Icelandair,Á áætlun
59,2021-09-05,2021-09-07,Departure,07:35,Glasgow,FI430B65654,Icelandair,Á áætlun
60,2021-09-05,2021-09-07,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
61,2021-09-05,2021-09-07,Departure,07:40,París CDG,FI542,Icelandair,Á áætlun
62,2021-09-05,2021-09-07,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
63,2021-09-05,2021-09-07,Departure,07:40,Amsterdam,FI500B65660,Icelandair,Á áætlun
64,2021-09-05,2021-09-07,Departure,07:45,Kaupmannahöfn,FI204B65600,Icelandair,Á áætlun
65,2021-09-05,2021-09-07,Departure,07:50,Osló,FI318B65610,Icelandair,Aflýst
66,2021-09-05,2021-09-07,Departure,07:50,Hamborg,FI510,Icelandair,Á áætlun
67,2021-09-05,2021-09-07,Departure,08:00,Kaupmannahöfn,FI206B65602,Icelandair,Á áætlun
68,2021-09-05,2021-09-07,Departure,09:30,Minneapolis St Paul,DL261,Delta,Á áætlun
69,2021-09-05,2021-09-07,Departure,10:00,Alicante,OG600,Play,Á áætlun
70,2021-09-05,2021-09-07,Departure,10:10,Tenerife South,OG620,Play,Á áætlun
71,2021-09-05,2021-09-07,Departure,10:30,Chicago,UA913,United Airlines,Á áætlun
72,2021-09-05,2021-09-07,Departure,10:45,London Heathrow,BA801AA6569,British Airways,Á áætlun
73,2021-09-05,2021-09-07,Departure,11:15,New York JFK,DL247,Delta,Á áætlun
74,2021-09-05,2021-09-07,Departure,11:20,New York Newark,UA967,United Airlines,Á áætlun
75,2021-09-05,2021-09-07,Departure,13:35,Frankfurt,LH857,Lufthansa,Á áætlun
76,2021-09-05,2021-09-07,Departure,15:35,Vín,OS9764,Austrian,Á áætlun
77,2021-09-05,2021-09-07,Departure,16:25,Búdapest,W62428,Wizz Air,Á áætlun
78,2021-09-05,2021-09-07,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
79,2021-09-05,2021-09-07,Departure,16:50,Washington Dulles,FI645B65645,Icelandair,Á áætlun
80,2021-09-05,2021-09-07,Departure,16:50,Portland,FI665,Icelandair,Á áætlun
81,2021-09-05,2021-09-07,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
82,2021-09-05,2021-09-07,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
83,2021-09-05,2021-09-07,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
84,2021-09-05,2021-09-07,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
85,2021-09-05,2021-09-07,Departure,17:15,Boston,FI631B65631,Icelandair,Á áætlun
86,2021-09-05,2021-09-07,Departure,17:50,Vín,W62858,Wizz Air,Á áætlun
87,2021-09-05,2021-09-07,Departure,17:50,Seattle,FI683,Icelandair,Á áætlun
88,2021-09-05,2021-09-07,Departure,18:50,Wroclaw,W61898,Wizz Air,Á áætlun
89,2021-09-05,2021-09-07,Departure,19:20,Mílanó,W65566,Wizz Air,Á áætlun
90,2021-09-05,2021-09-07,Departure,20:50,Gdansk,W61774,Wizz Air,Á áætlun
91,2021-09-05,2021-09-08,Departure,00:10,Varsjá,W61540,Wizz Air,Á áætlun
92,2021-09-05,2021-09-08,Departure,01:35,Madríd,I23661,Iberia Express,Á áætlun
93,2021-09-05,2021-09-08,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
94,2021-09-05,2021-09-08,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
95,2021-09-05,2021-09-08,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
96,2021-09-05,2021-09-08,Departure,07:30,Helsinki,FI342B65650,Icelandair,Á áætlun
97,2021-09-05,2021-09-08,Departure,07:30,Dublin,FI416,Icelandair,Á áætlun
98,2021-09-05,2021-09-08,Departure,07:30,Tenerife South,NO3924,Neos,Á áætlun
99,2021-09-05,2021-09-08,Departure,07:35,Stokkhólmur,FI306B65606,Icelandair,Á áætlun
100,2021-09-05,2021-09-08,Departure,07:40,París CDG,FI542,Icelandair,Á áætlun
101,2021-09-05,2021-09-08,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
102,2021-09-05,2021-09-08,Departure,07:40,Amsterdam,FI500B65660,Icelandair,Á áætlun
103,2021-09-05,2021-09-08,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
104,2021-09-05,2021-09-08,Departure,07:45,París CDG,FI544,Icelandair,Á áætlun
105,2021-09-05,2021-09-08,Departure,07:45,Kaupmannahöfn,FI204B65600,Icelandair,Á áætlun
106,2021-09-05,2021-09-08,Departure,08:40,Tenerife South,FI580,Icelandair,Á áætlun
107,2021-09-05,2021-09-08,Departure,08:50,Tenerife South,FI582,Icelandair,Á áætlun
108,2021-09-05,2021-09-08,Departure,09:30,Minneapolis St Paul,DL261,Delta,Á áætlun
109,2021-09-05,2021-09-08,Departure,10:30,Kaupmannahöfn,SK596,SAS,Á áætlun
110,2021-09-05,2021-09-08,Departure,10:30,Chicago,UA913,United Airlines,Á áætlun
111,2021-09-05,2021-09-08,Departure,11:15,New York JFK,DL247,Delta,Á áætlun
112,2021-09-05,2021-09-08,Departure,11:20,New York Newark,UA967,United Airlines,Á áætlun
113,2021-09-05,2021-09-08,Departure,15:00,Mílanó,FI592,Icelandair,Á áætlun
114,2021-09-05,2021-09-08,Departure,15:50,Zurich,WK301,Edelweiss,Á áætlun
115,2021-09-05,2021-09-08,Departure,16:10,Kaupmannahöfn,FI216SU3618,Icelandair,Á áætlun
116,2021-09-05,2021-09-08,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
117,2021-09-05,2021-09-08,Departure,16:45,Katowice,W61168,Wizz Air,Á áætlun
118,2021-09-05,2021-09-08,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
119,2021-09-05,2021-09-08,Departure,16:50,Washington Dulles,FI645B65645,Icelandair,Á áætlun
120,2021-09-05,2021-09-08,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
121,2021-09-05,2021-09-08,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
122,2021-09-05,2021-09-08,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
123,2021-09-05,2021-09-08,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
124,2021-09-05,2021-09-08,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
125,2021-09-05,2021-09-08,Departure,17:15,Boston,FI631B65631,Icelandair,Á áætlun
126,2021-09-05,2021-09-08,Departure,19:50,Amsterdam,HV6888,Transavia,Á áætlun
127,2021-09-05,2021-09-09,Departure,00:25,Frankfurt,LH869,Lufthansa,Á áætlun
128,2021-09-05,2021-09-09,Departure,00:30,Frankfurt,KLJ2703,JSC KlasJet,Á áætlun
129,2021-09-05,2021-09-09,Departure,01:30,Prag,OK461,Czech Airlines,Á áætlun
130,2021-09-05,2021-09-09,Departure,06:00,París CDG,OG400,Play,Á áætlun
131,2021-09-05,2021-09-09,Departure,06:00,Berlin Brandenburg,OG700,Play,Á áætlun
132,2021-09-05,2021-09-09,Departure,06:30,London Stansted,OG800,Play,Á áætlun
133,2021-09-05,2021-09-09,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
134,2021-09-05,2021-09-09,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
135,2021-09-05,2021-09-09,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
136,2021-09-05,2021-09-09,Departure,07:30,Dublin,FI416,Icelandair,Á áætlun
137,2021-09-05,2021-09-09,Departure,07:35,Glasgow,FI430B65654,Icelandair,Á áætlun
138,2021-09-05,2021-09-09,Departure,07:35,Stokkhólmur,FI306B65606,Icelandair,Á áætlun
139,2021-09-05,2021-09-09,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
140,2021-09-05,2021-09-09,Departure,07:40,Amsterdam,FI500B65660,Icelandair,Á áætlun
141,2021-09-05,2021-09-09,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
142,2021-09-05,2021-09-09,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
143,2021-09-05,2021-09-09,Departure,07:40,París CDG,FI542,Icelandair,Á áætlun
144,2021-09-05,2021-09-09,Departure,07:45,París CDG,FI544,Icelandair,Á áætlun
145,2021-09-05,2021-09-09,Departure,07:45,Kaupmannahöfn,FI204B65600,Icelandair,Á áætlun
146,2021-09-05,2021-09-09,Departure,07:50,Osló,FI318B65610,Icelandair,Á áætlun
147,2021-09-05,2021-09-09,Departure,08:00,Kaupmannahöfn,FI206B65602,Icelandair,Á áætlun
148,2021-09-05,2021-09-09,Departure,08:00,Manchester,FI440B65656,Icelandair,Á áætlun
149,2021-09-05,2021-09-09,Departure,08:45,London Luton,EZY2296,EasyJet,Á áætlun
150,2021-09-05,2021-09-09,Departure,08:50,Alicante,FI1582,Icelandair,Á áætlun
151,2021-09-05,2021-09-09,Departure,08:55,Hamborg,EW7809,Eurowings,Á áætlun
152,2021-09-05,2021-09-09,Departure,09:00,Manchester,EZY1806,EasyJet,Á áætlun
153,2021-09-05,2021-09-09,Departure,09:30,Minneapolis St Paul,DL261,Delta,Á áætlun
154,2021-09-05,2021-09-09,Departure,10:30,Chicago,UA913,United Airlines,Á áætlun
155,2021-09-05,2021-09-09,Departure,10:40,London Heathrow,BA801AA6569,British Airways,Á áætlun
156,2021-09-05,2021-09-09,Departure,11:15,Manchester,LS4088,JET2.Com,Á áætlun
157,2021-09-05,2021-09-09,Departure,11:15,New York JFK,DL247,Delta,Á áætlun
158,2021-09-05,2021-09-09,Departure,11:20,New York Newark,UA967,United Airlines,Á áætlun
159,2021-09-05,2021-09-09,Departure,11:20,Osló,DY1171,Norwegian,Á áætlun
160,2021-09-05,2021-09-09,Departure,11:45,Osló,SK4788,SAS,Á áætlun
161,2021-09-05,2021-09-09,Departure,13:00,Alicante,NO4902,Neos,Á áætlun
162,2021-09-05,2021-09-09,Departure,13:35,Frankfurt,LH857,Lufthansa,Á áætlun
163,2021-09-05,2021-09-09,Departure,14:00,Madríd,FI594,Icelandair,Á áætlun
164,2021-09-05,2021-09-09,Departure,15:05,Edinborg,EZY6942,EasyJet,Á áætlun
165,2021-09-05,2021-09-09,Departure,15:15,Kaupmannahöfn,OG904,Play,Á áætlun
166,2021-09-05,2021-09-09,Departure,16:10,Kaupmannahöfn,FI216SU3618,Icelandair,Á áætlun
167,2021-09-05,2021-09-09,Departure,16:10,London Heathrow,FI454,Icelandair,Á áætlun
168,2021-09-05,2021-09-09,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
169,2021-09-05,2021-09-09,Departure,16:50,Washington Dulles,FI645B65645,Icelandair,Á áætlun
170,2021-09-05,2021-09-09,Departure,16:50,Portland,FI665,Icelandair,Á áætlun
171,2021-09-05,2021-09-09,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
172,2021-09-05,2021-09-09,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
173,2021-09-05,2021-09-09,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
174,2021-09-05,2021-09-09,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
175,2021-09-05,2021-09-09,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
176,2021-09-05,2021-09-09,Departure,17:15,Orlando,FI689B65689,Icelandair,Á áætlun
177,2021-09-05,2021-09-09,Departure,17:15,Boston,FI631B65631,Icelandair,Á áætlun
178,2021-09-05,2021-09-09,Departure,17:50,Seattle,FI683,Icelandair,Á áætlun
179,2021-09-05,2021-09-09,Departure,19:20,Mílanó,W65566,Wizz Air,Á áætlun
180,2021-09-05,2021-09-09,Departure,20:00,Gdansk,W61774,Wizz Air,Á áætlun
181,2021-09-05,2021-09-09,Departure,21:50,Barcelona,VY8561,Vueling,Á áætlun
182,2021-09-05,2021-09-10,Departure,00:05,Varsjá,W61540,Wizz Air,Á áætlun
183,2021-09-05,2021-09-10,Departure,00:30,Dusseldorf,EW9281,Eurowings,Á áætlun
184,2021-09-05,2021-09-10,Departure,01:05,Munchen,LH2469,Lufthansa,Á áætlun
185,2021-09-05,2021-09-10,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
186,2021-09-05,2021-09-10,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
187,2021-09-05,2021-09-10,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
188,2021-09-05,2021-09-10,Departure,07:30,Helsinki,FI342B65650,Icelandair,Á áætlun
189,2021-09-05,2021-09-10,Departure,07:35,Glasgow,FI430B65654,Icelandair,Á áætlun
190,2021-09-05,2021-09-10,Departure,07:35,Stokkhólmur,FI306B65606,Icelandair,Á áætlun
191,2021-09-05,2021-09-10,Departure,07:40,Amsterdam,FI500B65660,Icelandair,Á áætlun
192,2021-09-05,2021-09-10,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
193,2021-09-05,2021-09-10,Departure,07:40,París CDG,FI542,Icelandair,Á áætlun
194,2021-09-05,2021-09-10,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
195,2021-09-05,2021-09-10,Departure,07:45,Kaupmannahöfn,FI204B65600,Icelandair,Á áætlun
196,2021-09-05,2021-09-10,Departure,07:50,Osló,FI318B65610,Icelandair,Á áætlun
197,2021-09-05,2021-09-10,Departure,08:00,Kaupmannahöfn,FI206B65602,Icelandair,Á áætlun
198,2021-09-05,2021-09-10,Departure,08:00,Manchester,FI440B65656,Icelandair,Á áætlun
199,2021-09-05,2021-09-10,Departure,08:50,Amsterdam,HV6888,Transavia,Á áætlun
200,2021-09-05,2021-09-10,Departure,09:30,Minneapolis St Paul,DL261,Delta,Á áætlun
201,2021-09-05,2021-09-10,Departure,09:30,London Luton,EZY2296,EasyJet,Á áætlun
202,2021-09-05,2021-09-10,Departure,10:30,Kaupmannahöfn,SK596,SAS,Á áætlun
203,2021-09-05,2021-09-10,Departure,10:30,Chicago,UA913,United Airlines,Á áætlun
204,2021-09-05,2021-09-10,Departure,11:15,New York JFK,DL247,Delta,Á áætlun
205,2021-09-05,2021-09-10,Departure,11:20,New York Newark,UA967,United Airlines,Á áætlun
206,2021-09-05,2021-09-10,Departure,11:40,Vagar,RC402KL9532 AF3886,Atlantic Airways,Á áætlun
207,2021-09-05,2021-09-10,Departure,15:10,Riga,BT170,Air Baltic,Á áætlun
208,2021-09-05,2021-09-10,Departure,15:15,Barcelona,OG614,Play,Á áætlun
209,2021-09-05,2021-09-10,Departure,15:15,Kaupmannahöfn,OG904,Play,Á áætlun
210,2021-09-05,2021-09-10,Departure,15:55,Frankfurt,FI524,Icelandair,Á áætlun
211,2021-09-05,2021-09-10,Departure,16:00,París CDG,FI540,Icelandair,Á áætlun
212,2021-09-05,2021-09-10,Departure,16:10,Kaupmannahöfn,FI216SU3618,Icelandair,Á áætlun
213,2021-09-05,2021-09-10,Departure,16:40,Billund,FI274,Icelandair,Á áætlun
214,2021-09-05,2021-09-10,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
215,2021-09-05,2021-09-10,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
216,2021-09-05,2021-09-10,Departure,16:50,Washington Dulles,FI645B65645,Icelandair,Á áætlun
217,2021-09-05,2021-09-10,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
218,2021-09-05,2021-09-10,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
219,2021-09-05,2021-09-10,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
220,2021-09-05,2021-09-10,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
221,2021-09-05,2021-09-10,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
222,2021-09-05,2021-09-10,Departure,17:15,Orlando,FI689B65689,Icelandair,Á áætlun
223,2021-09-05,2021-09-10,Departure,17:15,Boston,FI631B65631,Icelandair,Á áætlun
224,2021-09-05,2021-09-10,Departure,19:20,Rome Fiumicino,W68266,Wizz Air,Á áætlun
225,2021-09-05,2021-09-11,Departure,16:25,Búdapest,W62428,Wizz Air,Á áætlun
226,2021-09-05,2021-09-11,Departure,16:30,Zurich,WK301,Edelweiss,Á áætlun
227,2021-09-05,2021-09-11,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
228,2021-09-05,2021-09-11,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
229,2021-09-05,2021-09-11,Departure,16:50,Portland,FI665,Icelandair,Á áætlun
230,2021-09-05,2021-09-11,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
231,2021-09-05,2021-09-11,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
232,2021-09-05,2021-09-11,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
233,2021-09-05,2021-09-11,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
234,2021-09-05,2021-09-11,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
235,2021-09-05,2021-09-11,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
236,2021-09-05,2021-09-11,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
237,2021-09-05,2021-09-11,Departure,17:50,Vín,W62858,Wizz Air,Á áætlun
238,2021-09-05,2021-09-11,Departure,17:50,Seattle,FI683,Icelandair,Á áætlun
239,2021-09-05,2021-09-11,Departure,18:50,Wroclaw,W61898,Wizz Air,Á áætlun
240,2021-09-05,2021-09-11,Departure,20:50,Gdansk,W61774,Wizz Air,Á áætlun
241,2021-09-05,2021-09-11,Departure,21:50,Barcelona,VY8561,Vueling,Á áætlun
242,2021-09-05,2021-09-12,Departure,00:10,Varsjá,W61540,Wizz Air,Á áætlun
243,2021-09-05,2021-09-12,Departure,00:45,París Orly,TO4041,Transavia,Á áætlun
244,2021-09-05,2021-09-12,Departure,01:05,Munchen,LH2469,Lufthansa,Á áætlun
245,2021-09-05,2021-09-12,Departure,01:30,Prag,OK461,Czech Airlines,Á áætlun
246,2021-09-05,2021-09-12,Departure,01:40,Madríd,I23661,Iberia Express,Á áætlun
247,2021-09-05,2021-09-12,Departure,06:00,París CDG,OG400,Play,Á áætlun
248,2021-09-05,2021-09-12,Departure,06:00,Berlin Brandenburg,OG700,Play,Á áætlun
249,2021-09-05,2021-09-12,Departure,06:30,London Stansted,OG800,Play,Á áætlun
250,2021-09-05,2021-09-12,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
251,2021-09-05,2021-09-12,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
252,2021-09-05,2021-09-12,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
253,2021-09-05,2021-09-12,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
254,2021-09-05,2021-09-12,Departure,07:30,Dublin,FI416,Icelandair,Á áætlun
255,2021-09-05,2021-09-12,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
256,2021-09-05,2021-09-12,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
257,2021-09-05,2021-09-12,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
258,2021-09-05,2021-09-12,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
259,2021-09-05,2021-09-12,Departure,07:40,París CDG,FI542,Icelandair,Á áætlun
260,2021-09-05,2021-09-12,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
261,2021-09-05,2021-09-12,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
262,2021-09-05,2021-09-12,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
263,2021-09-05,2021-09-12,Departure,07:50,Hamborg,FI510,Icelandair,Á áætlun
264,2021-09-05,2021-09-12,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
265,2021-09-05,2021-09-12,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
266,2021-09-05,2021-09-12,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
267,2021-09-05,2021-09-12,Departure,09:15,Manchester,EZY1806,EasyJet,Á áætlun
268,2021-09-05,2021-09-12,Departure,09:30,Minneapolis St Paul,DL261,Delta,Á áætlun
269,2021-09-05,2021-09-12,Departure,09:35,London Luton,EZY2296,EasyJet,Á áætlun
270,2021-09-05,2021-09-12,Departure,09:55,Kaupmannahöfn,SK596,SAS,Á áætlun
271,2021-09-05,2021-09-12,Departure,10:00,Osló,DY1171,Norwegian,Á áætlun
272,2021-09-05,2021-09-12,Departure,10:30,Chicago,UA913,United Airlines,Á áætlun
273,2021-09-05,2021-09-12,Departure,11:15,New York JFK,DL247,Delta,Á áætlun
274,2021-09-05,2021-09-12,Departure,11:20,New York Newark,UA967,United Airlines,Á áætlun
275,2021-09-05,2021-09-12,Departure,14:00,Hamborg,EW7809,Eurowings,Á áætlun
276,2021-09-05,2021-09-12,Departure,15:10,Riga,BT170,Air Baltic,Á áætlun
277,2021-09-05,2021-09-12,Departure,15:25,Edinborg,EZY6942,EasyJet,Á áætlun
278,2021-09-05,2021-09-12,Departure,15:55,Frankfurt,FI524,Icelandair,Á áætlun
279,2021-09-05,2021-09-12,Departure,16:00,París CDG,FI540,Icelandair,Á áætlun
280,2021-09-05,2021-09-12,Departure,16:00,Amsterdam,FI504,Icelandair,Á áætlun
281,2021-09-05,2021-09-12,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
282,2021-09-05,2021-09-12,Departure,16:10,London Heathrow,FI454,Icelandair,Á áætlun
283,2021-09-05,2021-09-12,Departure,16:15,Osló,SK4788,SAS,Á áætlun
284,2021-09-05,2021-09-12,Departure,16:25,Stokkhólmur,FI312,Icelandair,Á áætlun
285,2021-09-05,2021-09-12,Departure,16:45,Katowice,W61168,Wizz Air,Á áætlun
286,2021-09-05,2021-09-12,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
287,2021-09-05,2021-09-12,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
288,2021-09-05,2021-09-12,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
289,2021-09-05,2021-09-12,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
290,2021-09-05,2021-09-12,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
291,2021-09-05,2021-09-12,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
292,2021-09-05,2021-09-12,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
293,2021-09-05,2021-09-12,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
294,2021-09-05,2021-09-12,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
295,2021-09-05,2021-09-12,Departure,20:05,Amsterdam,HV6886,Transavia,Á áætlun
296,2021-09-05,2021-09-12,Departure,20:50,Riga,W62598,Wizz Air,Á áætlun
297,2021-09-05,2021-09-13,Departure,00:05,Varsjá,W61540,Wizz Air,Á áætlun
298,2021-09-05,2021-09-13,Departure,00:25,Frankfurt,LH869,Lufthansa,Á áætlun
299,2021-09-05,2021-09-13,Departure,00:30,Dusseldorf,EW9281,Eurowings,Á áætlun
300,2021-09-05,2021-09-13,Departure,06:30,London Stansted,OG800,Play,Á áætlun
301,2021-09-05,2021-09-13,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
302,2021-09-05,2021-09-13,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
303,2021-09-05,2021-09-13,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
304,2021-09-05,2021-09-13,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
305,2021-09-05,2021-09-13,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
306,2021-09-05,2021-09-13,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
307,2021-09-05,2021-09-13,Departure,07:40,París CDG,FI542,Icelandair,Á áætlun
308,2021-09-05,2021-09-13,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
309,2021-09-05,2021-09-13,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
310,2021-09-05,2021-09-13,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
311,2021-09-05,2021-09-13,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
312,2021-09-05,2021-09-13,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
313,2021-09-05,2021-09-13,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
314,2021-09-05,2021-09-13,Departure,08:25,Manchester,FI440,Icelandair,Á áætlun
315,2021-09-05,2021-09-13,Departure,08:50,Alicante,FI1582,Icelandair,Á áætlun
316,2021-09-05,2021-09-13,Departure,09:10,London Luton,EZY2296,EasyJet,Á áætlun
317,2021-09-05,2021-09-13,Departure,09:20,Boston,FI635,Icelandair,Á áætlun
318,2021-09-05,2021-09-13,Departure,09:30,Minneapolis St Paul,DL261,Delta,Á áætlun
319,2021-09-05,2021-09-13,Departure,10:30,Chicago,UA913,United Airlines,Á áætlun
320,2021-09-05,2021-09-13,Departure,10:30,Kaupmannahöfn,SK596,SAS,Á áætlun
321,2021-09-05,2021-09-13,Departure,11:00,Osló,SK4788,SAS,Á áætlun
322,2021-09-05,2021-09-13,Departure,11:15,Manchester,LS4088,JET2.Com,Á áætlun
323,2021-09-05,2021-09-13,Departure,11:15,New York JFK,DL247,Delta,Á áætlun
324,2021-09-05,2021-09-13,Departure,11:20,New York Newark,UA967,United Airlines,Á áætlun
325,2021-09-05,2021-09-13,Departure,11:40,Vagar,RC402,Atlantic Airways,Á áætlun
326,2021-09-05,2021-09-13,Departure,15:10,Riga,BT170,Air Baltic,Á áætlun
327,2021-09-05,2021-09-13,Departure,15:15,Kaupmannahöfn,OG904,Play,Á áætlun
