Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario,PunctualityMins,Punctuality
Icelandair,Á áætlun,2021-09-15,2022-01-08,Vancouver,FI697,17:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-08,London Gatwick,EZY8508,19:30,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-08,London Luton,EZY2298,20:10,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-08,Katowice,W61168,21:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-08,Búdapest,W62428,21:35,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-09,Berlin Brandenburg,OG700,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-09,París CDG,OG400,06:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,París CDG,FI544,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Tenerife South,FI580,08:20,Departure,Plan,0,0
Norwegian,Á áætlun,2021-09-15,2022-01-09,Osló,DY1171,08:45,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-09,Kaupmannahöfn,SK596,09:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-09,London Luton,EZY2296,09:55,Departure,Plan,0,0
ThomsonFly Lt.,Á áætlun,2021-09-15,2022-01-09,Manchester,TOM2717,10:35,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-09,London Gatwick,EZY8504,11:10,Departure,Plan,0,0
ThomsonFly Lt.,Á áætlun,2021-09-15,2022-01-09,London Gatwick,TOM4749,11:20,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-09,Bristol,EZY6022,11:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-09,Napoli Capodichino,W68434,11:50,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-09,Osló,SK4788,11:55,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2022-01-09,London Heathrow,BA895,12:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2022-01-09,Frankfurt,LH857,14:55,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-09,London Stansted,OG804,16:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-09,Kaupmannahöfn,OG904,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Stokkhólmur,FI312,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Amsterdam,FI504,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Osló,FI324,16:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,London Gatwick,FI476,16:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Vancouver,FI697,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-09,Orlando,FI689,17:15,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2022-01-09,Riga,BT170,17:50,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2022-01-09,Amsterdam,HV6886,19:55,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-09,Edinborg,EZY6942,21:10,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-09,Wroclaw,W61898,21:35,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-10,Varsjá,W61540,01:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-10,London Stansted,OG800,06:30,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-10,Kaupmannahöfn,OG900,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2022-01-10,Tenerife South,NO1924,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Tenerife South,FI1514,08:30,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-10,Mílanó,W65566,10:35,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-10,Kaupmannahöfn,SK596,11:20,Departure,Plan,0,0
Atlantic Airways,Á áætlun,2021-09-15,2022-01-10,Vagar,RC402,11:25,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-10,London Gatwick,EZY8504,12:20,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2022-01-10,London Heathrow,BA895,12:25,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-10,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-10,Berlin Brandenburg,OG704,15:30,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-10,París CDG,OG404,15:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,London Heathrow,FI454,16:20,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2022-01-10,Riga,BT170,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-10,Orlando,FI689,17:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-10,London Luton,EZY2298,18:05,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-10,Kraká,W65054,18:50,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-10,Manchester,EZY1806,19:55,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2022-01-10,Amsterdam,HV6888,19:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-10,Vilnius,W68090,20:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-10,Gdansk,W61774,22:05,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-11,Varsjá,W61540,01:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Las Palmas,FI1512,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Tenerife South,FI580,08:20,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2022-01-11,Las Palmas,NO2912,08:20,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-11,Tenerife South,OG620,09:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-11,Alicante,OG600,09:00,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-11,Manchester,EZY1806,10:40,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-11,Vín,W62858,11:25,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-11,London Luton,EZY2296,11:40,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-11,Rome Fiumicino,W68266,11:40,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-11,London Luton,W94498,11:50,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2022-01-11,London Heathrow,BA895,12:25,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-11,Kaupmannahöfn,SK596,12:40,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-11,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2022-01-11,Frankfurt,LH857,14:55,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-11,Edinborg,EZY6942,15:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Vancouver,FI697,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-11,Orlando,FI689,17:15,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2022-01-11,París Orly,TO4059,17:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-11,Katowice,W61168,21:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-11,Búdapest,W62428,21:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Tenerife South,FI580,08:20,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2022-01-12,Tenerife South,NO3924,08:20,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-12,Las Palmas,OG640,09:00,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-12,Manchester,EZY1806,10:40,Departure,Plan,0,0
ThomsonFly Lt.,Á áætlun,2021-09-15,2022-01-12,Manchester,TOM2311,11:05,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-12,Kaupmannahöfn,SK596,11:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-12,Mílanó,W65566,11:30,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-12,London Luton,EZY2296,11:40,Departure,Plan,0,0
ThomsonFly Lt.,Á áætlun,2021-09-15,2022-01-12,London Gatwick,TOM4309,11:45,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2022-01-12,London Heathrow,BA895,12:25,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-12,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-12,Orlando,FI689,17:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-12,London Gatwick,EZY8508,19:30,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2022-01-12,Amsterdam,HV6888,19:55,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-12,Gdansk,W61774,20:35,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-13,Varsjá,W61540,01:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-13,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-13,Kaupmannahöfn,OG900,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,París CDG,FI542,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Glasgow,FI430,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Hamborg,FI510,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,London Gatwick,FI470,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Dublin,FI416,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Manchester,FI440,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2022-01-13,Alicante,NO4902,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Alicante,FI1582,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,París CDG,FI544,08:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-13,Vín,W62858,10:25,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-13,Rome Fiumicino,W68266,10:55,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-13,Manchester,EZY1806,11:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2022-01-13,Napoli Capodichino,W68434,11:50,Departure,Plan,0,0
Norwegian,Á áætlun,2021-09-15,2022-01-13,Osló,DY1171,11:55,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2022-01-13,London Heathrow,BA895,12:15,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-13,Kaupmannahöfn,SK596,12:40,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2022-01-13,Osló,SK4788,12:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Kaupmannahöfn,FI212,14:00,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2022-01-13,Frankfurt,LH857,14:55,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-13,Berlin Brandenburg,OG704,15:30,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2022-01-13,Bristol,EZY6022,15:55,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2022-01-13,London Stansted,OG804,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Amsterdam,FI504,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,London Heathrow,FI454,16:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Toronto,FI603,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2022-01-13,Vancouver,FI697,17:15,Departure,Plan,0,0
